Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Features;Model
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
KNeighborsClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];KNeighborsClassifier()
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'trust', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'trust', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'anticipation', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;60;10;kbest;['surprise', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;80;10;kbest;['anger', 'trust', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8598;0.8852;0.8598;0.8502;1.0;not-balanced;70;10;kbest;['anger', 'surprise', 'disgust', 'joy', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
RandomForestClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8538;0.9111;0.8538;0.8703;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];RandomForestClassifier()
RandomForestClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8464;0.8826;0.8464;0.8428;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];RandomForestClassifier()
RandomForestClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8418;0.9079;0.8418;0.8608;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];RandomForestClassifier()
RandomForestClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8413;0.8797;0.8413;0.8374;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];RandomForestClassifier()
RandomForestClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];RandomForestClassifier()
DecisionTreeClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];DecisionTreeClassifier()
DecisionTreeClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;60;10;kbest;['fear', 'surprise', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];DecisionTreeClassifier()
DecisionTreeClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];DecisionTreeClassifier()
DecisionTreeClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];DecisionTreeClassifier()
DecisionTreeClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];DecisionTreeClassifier()
DecisionTreeClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];DecisionTreeClassifier()
RandomForestClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];RandomForestClassifier()
RandomForestClassifier;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8368;0.9066;0.8368;0.8568;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];RandomForestClassifier()
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['fear', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['surprise', 'sadness', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
SVC;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];SVC(probability=True)
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;60;10;kbest;['sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;80;10;kbest;['fear', 'anger', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
LogisticRegression;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8312;0.874;0.8312;0.8264;1.0;not-balanced;70;10;kbest;['fear', 'surprise', 'sadness', 'disgust', 'o_score', 'c_score', 'e_score', 'a_score', 'n_score'];LogisticRegression(max_iter=100000, multi_class='multinomial')
